ano,banco,banco_name,brand_companies_cnpjnumber,brand_companies_name,brand_companies_urlcomplementarylist,businessaccount_additionalinfo,businessaccount_incomerate_prepaidpaymentaccount,businessaccount_incomerate_savingaccount,businessaccount_openingclosingchannels,businessaccount_transactionmethods,mes,price_currency,price_customers_rate,price_interval,price_value,service_chargingtriggerinfo,service_code,service_maximum_currency,service_maximum_value,service_minimum_currency,service_minimum_value,service_name,termsconditions_closingprocessinfo,termsconditions_elegibilitycriteriainfo,termsconditions_minimumbalance_currency,termsconditions_minimumbalance_value
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0018,3_FAIXA,1.18,Depósito de cheque feito nos caixas eletrônicos do Itaú.,TAR DEPÓSITO CHQ,BRL,2.05,BRL,0.00,Depósito em cheque - Caixa Eletrônico do Itaú,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0019,2_FAIXA,0.71,Depósito de cheque feito nos caixas eletrônicos do Itaú.,TAR DEPÓSITO CHQ,BRL,2.05,BRL,0.00,Depósito em cheque - Caixa Eletrônico do Itaú,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0021,1_FAIXA,0.00,Saque feito nas agências Itaú.,TAR SQUE AGÊNCIA/TAR SAQUE PESSOAL,BRL,4.10,BRL,0.00,Saque no Guichê de caixa com cartão Itaú,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0024,3_FAIXA,2.50,Fornecimento de extrato de movimentação da conta por meio de teleprocessamento com periodicidade acordado entre cliente e banco,TAR GESTAO CAIXA,BRL,5.00,BRL,0.00,Extrato de Conta corrente via arquivo para conciliação bancária,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0027,2_FAIXA,0.22,Tarifa por cheque custodiado na agência,TAR CUSTÓDIA PRÉ-DATADO_XXXX,BRL,0.45,BRL,0.00,Custódia de Cheque Pré-datado,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0028,1_FAIXA,0.00,NA,TAXA DEV CH,BRL,0.35,BRL,0.00,Taxa de devolução de cheque,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0030,1_FAIXA,0.00,"Cobrada no início de cada mês, em função da quantidade de cheques utilizados (sacados no guichê de caixa).",TAR CHEQUE EMITIDO,BRL,5.00,BRL,0.00,Utilização de Folhas de Cheques - Cheques sacados no guichê,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0033,1_FAIXA,0.00,Tarifa cobrada por cheque devolvido por Insuficiência de Fundos (+ Taxa de Serviço Banco do Brasil),TAR DEV CHQ NNNNNN_DD/MM,BRL,72.00,BRL,0.00,Devolução de Cheques por Insuficiência de Fundos  (+ Taxa Serviço B. Brasil)  (2),"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0040,2_FAIXA,17.39,"Exclusão de registro de cheque do Cadastro de Emitentes de Cheques sem Fundos (CCF) por solicitação do cliente, cobrada por unidade excluída.",TAR EXCLUSÃO CCF,BRL,40.00,BRL,0.00,Exclusão do CCF - Cadastro de Emitentes de Cheques sem Fundos (+ Taxa BACEN)  (4),"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0042,3_FAIXA,36.60,"Serviços de manutenção de conta corrente, que incluem: Confecção/Renovação de Ficha Cadastral; Fornecimento da primeira via de Cartão Itaú Pessoa Jurídica. Cobrado mensalmente. ",TAR MANUT CONTA,BRL,61.00,BRL,0.00,"Conta Corrente PJ ativa (Serviços de manutenção de conta corrente, que incluem: confecção/Renovação de Ficha Cadastral; Fornecimento da primeira via de Cartão Itaú Pessoa Jurídica)","O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0047,1_FAIXA,0.00,"Exclusão de registro de cheque do Cadastro de Emitentes de Cheques sem Fundos (CCF) por solicitação do cliente, cobrada por unidade excluída.",TAR EXCLUSÃO CCF,BRL,40.00,BRL,0.00,Exclusão do CCF - Cadastro de Emitentes de Cheques sem Fundos (+ Taxa BACEN)  (4),"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0053,1_FAIXA,0.00,Tarifa cobrada por consulta de saldo na Rede Banco 24 horas,TAR SALDO BCO 24H,BRL,2.50,BRL,0.00,Consulta de Saldo na Rede Banco24Horas,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
2021,itau,Itau Unibanco S.A.,60701190000104,Itau Unibanco S.A.,NA,NA,NA,NA,"[DEPENDENCIAS_PROPRIAS, CORRESPONDENTES_BANCARIOS, INTERNET_BANKING, MOBILE_BANKING, CENTRAL_TELEFONICA, CHAT]","[MOVIMENTACAO_ELETRONICA, MOVIMENTACAO_CHEQUE, MOVIMENTACAO_CARTAO, MOVIMENTACAO_PRESENCIAL]",2,BRL,0.0054,3_FAIXA,1.25,Tarifa cobrada por consulta de saldo na Rede Banco 24 horas,TAR SALDO BCO 24H,BRL,2.50,BRL,0.00,Consulta de Saldo na Rede Banco24Horas,"O encerramento de uma conta-corrente pode acontecer por iniciativa de qualquer uma das partes envolvidas (Itaú ou cliente), sem qualquer restrição. Se a decisão de encerrar for da instituição financeira, o cliente deve ser comunicado com antecedência, sobre a intenção de rescindir o contrato. Deve ser informado o prazo para adoção de providências, como manutenção de saldo suficiente para cobrir compromissos da empresa ou decorrentes de disposições legais (como tarifas e impostos), e a data de encerramento da conta. Quando a iniciativa do encerramento partir do cliente, além das orientações acima, ele deverá formalizar a solicitação por meio das agências ou canais eletrônicos (internet e celular).","São elegíveis à abertura de conta corrente de depósito à vista os CNPJs devidamente constituídos no Brasil e regularizados na Receita Federal. Para a identificação e qualificação de seus clientes o Itaú Unibanco solicita informações e documentos mínimos no início do relacionamento e realiza consulta de fontes de informação de acesso público e privado para verificação e validação da regularidade e autenticidade das informações prestadas. O Itaú Unibanco adota procedimentos de identificação do cliente através da abertura de sua cadeia societária, quando aplicável e na forma prevista pela regulamentação, identificação de potenciais clientes que configurem ou se relacionam com pessoas expostas politicamente, identificam o país de domicílio ou nacionalidade ou país de constituição do Cliente, assim como a existência de domicílio fiscal diferente do Brasil e regularidade cadastral junto à Receita Federal do Brasil. O Itaú Unibanco relaciona as informações prestadas e coletadas com a atividade exercida pelo cliente, bem como regularmente acompanha fontes privadas de acesso informação que permitam a correta identificação e qualificação do cliente, em linha com o relacionamento comercial do Cliente junto ao Itaú Unibanco.",BRL,NA
